id,income_category,gender,total_revolving_bal,total_ct_chng_q4_q1,contacts_count_12_mon,total_trans_ct,total_amt_chng_q4_q1,months_inactive_12_mon,total_relationship_count,culture_objects_top_25,product_type,radiation_raion,detention_facility_km,num_room,__price_predict,__churn_prob,__priority
2249,3,1,2517,0.712,2,60,0.82,2,3,1,1,1,3.939381726,2.0,5.680989566886171,0.0122704529407871,5237.0
5949,1,1,950,0.577,2,51,0.754,2,5,0,0,0,7.267002016,1.0,5.624217570979283,0.0021533059852983,5238.0
7225,1,1,1552,0.614,3,20,0.6,3,5,0,0,1,24.17330744,2.0,6.818943578798216,0.1769684466676119,5239.0
181,4,0,958,0.483,2,65,0.806,3,5,0,1,1,6.945109917,1.0,5.629941540331486,0.0030694862520345,5240.0
1819,3,1,1726,0.623,2,29,0.791,2,5,0,0,0,8.156427871,1.0,5.61774516855333,0.0008847197310784,5241.0
9609,4,0,2009,0.678,2,90,0.651,3,3,0,0,0,2.026930237,1.0,5.613023779232942,1.8906212796110575e-05,5242.0
9982,1,1,1529,0.7,2,67,0.785,1,4,1,1,1,3.939381726,2.0,5.613212809002138,0.0,5243.0
1377,4,0,699,0.525,2,69,0.932,3,5,0,1,0,37.91922201,3.0,5.850845824219203,0.0406090058765571,5244.0
6079,4,0,781,0.631,2,73,0.742,3,3,0,0,1,1.322267113,1.0,5.615850713653807,0.0004243116182015,5245.0
742,4,0,1329,0.687,2,94,0.82,3,2,0,0,0,8.23944819,1.0,5.613828575814268,1.8906212796110575e-05,5246.0
1423,3,1,13,0.705,2,70,0.88,2,6,0,1,0,21.02663077,1.0,5.6139204958049485,0.0,5247.0
458,1,1,12,0.626,2,42,0.62,3,5,0,0,0,8.157750193,1.0,5.651602921774233,0.0066520983340942,5248.0
1868,1,1,910,0.721,2,83,0.764,2,3,0,0,0,9.375612579,1.0,5.614697998358618,0.0,5249.0
5330,4,0,0,0.691,2,80,0.742,3,3,0,1,0,25.4396947,2.0,5.615486321304521,3.37430080483361e-05,5250.0
5128,3,1,1191,0.771,2,80,0.756,2,3,0,1,0,26.71177825,2.0,5.615383848954938,0.0,5251.0
3738,3,1,4,0.761,3,48,0.717,3,4,0,0,1,8.613518666,3.0,9.641510289875333,0.4175725526469904,5252.0
9909,0,1,1516,0.817,2,77,0.858,3,3,0,0,0,24.63855057,2.0,5.748287322251376,0.0230519688644688,5253.0
3224,5,0,809,0.551,2,72,0.814,3,3,0,0,1,3.47498078,1.0,5.889863243515211,0.0465145120441273,5254.0
166,4,0,1547,0.482,2,31,0.721,3,3,0,0,0,21.64241821,2.0,6.471390974836228,0.1321774120529586,5255.0
2032,3,1,1400,0.374,3,28,0.534,2,3,0,1,0,12.23917176,3.0,8.137158154321847,0.3098093866946521,5256.0
6793,4,0,1321,0.661,2,54,0.57,2,6,0,0,1,6.09188531,1.0,5.617251786795784,0.0001692601889124,5257.0
491,4,0,1752,0.97,2,74,0.674,2,3,0,0,0,2.620846269,1.0,5.616342788237379,0.0,5258.0
201,4,0,0,0.56,2,93,0.769,3,2,0,1,0,12.23917176,2.0,5.64615007504705,0.0051354154365364,5259.0
8491,1,0,876,0.805,2,99,0.512,2,2,0,0,0,3.389227525,1.0,5.617415876867317,0.0,5260.0
8720,1,1,0,0.624,1,107,0.81,2,2,0,1,0,5.152820275,1.0,5.6174970620376605,0.0,5261.0
809,1,1,2148,0.481,2,24,0.513,3,3,0,0,0,3.338730291,2.0,6.688489362187038,0.1600804579800379,5262.0
7341,2,1,1885,0.91,2,76,0.655,1,6,0,0,0,2.41468982,1.0,5.61797845188901,0.0,5263.0
2480,4,0,1458,0.675,2,82,0.772,3,2,0,0,1,2.199244057,1.0,5.618559258949291,1.8906212796110575e-05,5264.0
2950,1,1,0,0.502,2,69,0.813,3,5,0,0,1,1.421070397,1.0,6.016553798041431,0.0661661525032183,5265.0
8452,4,0,1595,0.704,1,76,0.82,2,2,1,1,1,3.939381726,2.0,5.618471725538354,0.0,5266.0
9848,4,0,611,0.85,2,79,0.698,2,3,0,0,0,5.001001078,1.0,5.618613205008319,0.0,5267.0
5870,4,0,2236,0.774,2,78,0.706,3,3,0,0,0,9.42753653,1.0,5.618975898534847,1.8906212796110575e-05,5268.0
3375,2,1,2087,0.656,2,56,0.587,2,6,0,0,1,0.651430313,1.0,5.752641566687346,0.0231666462554605,5269.0
8102,5,0,2004,0.77,2,106,0.851,2,2,0,1,0,25.4396947,2.0,5.639351599496179,0.0034722222222222,5270.0
6768,5,1,1619,0.586,2,74,0.755,3,3,0,0,1,3.763870514,1.0,5.632046123852182,0.0021008243532079,5271.0
8190,2,1,9,0.775,2,77,0.802,1,6,0,1,1,4.1131508,1.0,5.6204023795772535,0.0,5272.0
9141,1,1,2517,0.666,2,34,0.52,3,6,0,0,0,9.211198688,1.0,5.627713986411253,0.0010655823372484,5273.0
4859,3,1,2045,0.622,2,80,0.837,2,5,0,0,0,8.645765221,1.0,5.622145253530363,0.0,5274.0
8657,3,1,1506,0.427,2,69,0.883,3,4,0,0,0,11.32894858,1.0,5.651514480381728,0.0051192950114518,5275.0
62,3,1,1320,0.728,2,75,0.82,2,4,0,0,1,15.79485217,1.0,5.623608805588963,0.0,5276.0
2494,4,0,1334,0.634,2,77,0.603,3,3,0,1,0,21.02663077,1.0,5.624476227445615,1.8906212796110575e-05,5277.0
1761,4,0,1009,0.663,2,84,0.792,2,3,0,1,0,21.02663077,1.0,5.624870070445664,0.0,5278.0
7970,3,1,837,0.87,2,90,0.734,2,3,0,0,0,8.024085439,1.0,5.625223963779002,0.0,5279.0
9812,3,1,2053,0.397,2,33,0.574,3,3,0,0,0,5.421682246,2.0,6.707548330592117,0.1612579819436654,5280.0
6365,4,0,844,0.486,2,36,0.45,2,3,0,0,1,5.828893722,2.0,6.525916072905306,0.137898803256329,5281.0
8077,4,0,1446,0.825,2,39,0.586,2,6,0,0,0,4.78469529,1.0,5.627439823976606,9.934305893079696e-05,5282.0
663,3,1,0,0.675,2,88,0.795,3,3,0,0,0,13.49596663,1.0,5.627310840334055,3.37430080483361e-05,5283.0
4909,4,0,1442,0.738,2,91,0.735,2,3,0,0,1,1.02966936,1.0,5.627788633570927,0.0,5284.0
7587,3,1,1429,0.847,2,33,1.347,1,6,0,0,1,13.40471365,1.0,5.629660205702792,0.0003082349593994,5285.0
630,4,0,0,0.731,1,81,0.736,2,2,0,1,0,25.4396947,2.0,5.628436536855308,0.0,5286.0
5196,4,0,1079,0.789,2,41,0.391,2,6,0,0,1,7.210500559,1.0,5.629220266553902,9.072732084923465e-05,5287.0
3760,3,1,2155,0.678,2,84,0.638,2,2,0,0,0,8.969328282,1.0,5.62889877512919,0.0,5288.0
4541,2,1,0,0.791,2,81,0.668,2,5,0,0,1,4.294944634,1.0,5.6289554437179445,0.0,5289.0
7865,4,0,1775,0.775,2,84,0.703,2,6,0,0,0,4.275843766,1.0,5.629258332443087,0.0,5290.0
2617,2,1,866,0.727,2,101,0.681,2,2,0,1,0,4.749289363,1.0,5.629409065549956,0.0,5291.0
3392,1,1,0,0.61,3,64,0.853,2,4,0,0,1,11.51408024,2.0,6.543908578755143,0.1397363178952605,5292.0
8321,4,0,0,0.634,3,73,0.725,3,4,0,0,0,3.383743288,2.0,7.30568836720145,0.2294157680730432,5293.0
6637,2,1,1160,0.517,2,46,0.588,2,6,0,0,1,14.23028932,1.0,5.664432022932759,0.0060829957606176,5294.0
4951,4,0,857,0.717,2,81,0.734,3,2,0,0,0,1.972731665,1.0,5.630226518854301,1.8906212796110575e-05,5295.0
6478,3,1,1471,0.685,2,82,0.88,2,3,0,0,1,2.861690382,1.0,5.630772051650966,0.0,5296.0
9721,2,1,1773,1.183,2,112,0.729,1,4,0,0,0,5.398949673,1.0,5.630924116524236,0.0,5297.0
2664,4,0,1003,0.754,2,83,0.767,3,3,0,0,0,5.064651606,1.0,5.631048876550291,1.8906212796110575e-05,5298.0
503,4,0,1665,0.695,2,39,0.379,3,6,0,0,0,10.21003472,1.0,5.645782954476357,0.0025069809945127,5299.0
6738,1,1,0,0.52,2,50,0.516,3,4,0,0,1,9.70221559,2.0,6.227030360440347,0.0953491269374477,5300.0
4145,3,1,2122,0.572,2,29,0.364,3,3,0,0,1,6.103049615,2.0,6.507124991579656,0.1342088747258454,5301.0
1871,1,1,1222,0.608,1,101,0.821,3,2,0,1,0,7.712327481,1.0,5.634238882736427,4.32964566985496e-05,5302.0
9163,4,0,1613,0.638,2,77,0.579,3,3,0,0,0,5.894561452,1.0,5.634390412090128,1.8906212796110575e-05,5303.0
4593,3,1,2517,0.683,2,70,1.022,1,3,0,0,1,3.66388566,1.0,5.634742436352298,0.0,5304.0
772,4,0,912,0.78,2,85,0.746,2,3,0,0,0,5.900067797,1.0,5.634973139945028,0.0,5305.0
7670,2,1,27,0.797,2,84,0.673,2,3,0,0,1,4.047187045,1.0,5.635117408285571,0.0,5306.0
2177,4,0,886,0.557,2,74,0.859,3,3,0,0,0,7.98971813,1.0,5.6538097548992745,0.0032737719427532,5307.0
2081,2,1,2086,0.69,2,54,0.862,3,3,0,0,0,4.112749677,1.0,5.766291678182978,0.0226684509931406,5308.0
9621,3,1,1604,0.822,2,69,0.724,3,4,0,0,1,26.66246985,1.0,5.636309711301917,1.8906212796110575e-05,5309.0
3471,4,1,1931,1.013,2,36,0.661,1,4,0,0,0,7.98971813,1.0,5.636986670452429,8.1844702246008e-05,5310.0
8295,2,1,27,0.639,3,86,0.789,3,4,0,0,0,10.43535174,2.0,6.307746366572429,0.1063173856197673,5311.0
8607,4,0,1056,0.656,1,85,0.825,3,2,0,0,0,12.27522261,2.0,5.63723292417269,1.8906212796110575e-05,5312.0
4759,3,1,2074,0.667,2,69,0.693,3,4,0,1,0,7.76760389,1.0,5.638386537169951,1.8906212796110575e-05,5313.0
2234,2,1,1526,0.574,2,64,0.695,2,6,0,0,0,4.124518977,1.0,5.643236012034645,0.0007713702515944,5314.0
1079,3,1,1692,0.724,2,88,0.694,3,3,0,0,0,4.380972897,1.0,5.64140816078562,1.8906212796110575e-05,5315.0
5518,1,0,0,0.616,2,100,0.667,3,2,0,1,0,12.23917176,2.0,5.643375866467458,0.0003535061180783,5316.0
170,4,1,1912,0.767,2,24,0.678,2,6,0,0,0,4.405674952,1.0,5.641777369765913,2.211773978867012e-05,5317.0
4461,3,1,841,0.856,2,66,0.725,2,6,0,0,0,4.130405003,1.0,5.641663882355093,0.0,5318.0
3590,4,0,52,0.875,2,72,0.695,2,2,0,0,0,7.70675648,1.0,5.642386570212706,0.0,5319.0
669,4,0,1791,0.949,2,55,0.836,3,5,0,0,1,2.404678036,1.0,5.677026602729972,0.0060906880475856,5320.0
3626,3,1,746,0.566,2,85,0.943,2,3,0,0,0,12.78326132,1.0,5.7326341117995385,0.0155275640642871,5321.0
6362,1,1,17,0.414,3,39,0.63,3,6,0,0,1,13.13378776,3.0,11.67411948399796,0.5165274847112344,-1.0
2436,4,0,1502,0.495,2,109,0.839,3,3,0,1,0,6.912534356,1.0,5.678289670270799,0.0059349146344589,5323.0
1675,1,1,1935,0.874,2,129,0.58,3,2,0,1,0,25.4396947,2.0,5.646260154258126,0.0002472169953298,5324.0
318,4,1,931,0.721,2,36,0.513,3,5,0,0,0,7.822652006,1.0,5.677235994481313,0.0056870300541918,5325.0
3216,2,1,1342,0.659,2,76,0.64,2,2,0,0,0,18.65519035,1.0,5.645735888139484,0.0,5326.0
834,4,0,26,0.555,2,101,0.863,3,2,0,0,1,14.54451827,1.0,5.658290011032607,0.0020779020908559,5327.0
7617,2,1,1549,0.849,2,31,0.567,1,6,0,0,1,2.803630027,1.0,5.647865479146678,8.298951050500042e-05,5328.0
1225,4,0,1781,0.729,2,81,0.744,2,3,0,1,0,26.71177825,2.0,5.647653324506064,0.0,5329.0
6949,4,0,1663,0.602,2,71,0.568,3,4,0,0,0,2.423253424,1.0,5.73034465286598,0.0144188238604538,5330.0
361,1,1,1191,0.694,2,83,0.767,2,6,0,0,0,9.151108321,1.0,5.6480365127983,0.0,5331.0
6228,4,0,1090,0.737,2,108,0.918,2,3,0,0,1,17.55653719,1.0,5.648341845434706,0.0,5332.0
3523,5,1,0,0.635,2,44,0.563,2,5,0,1,0,16.51155941,2.0,7.732590552539639,0.2695296103757611,5333.0
4292,4,0,1912,0.703,3,75,0.825,3,2,0,1,0,25.65760776,2.0,5.980059263923072,0.0552659454843236,5334.0
2270,4,0,0,0.624,2,88,0.843,3,3,0,1,0,4.749289363,1.0,5.650458444312558,3.37430080483361e-05,5335.0
8707,3,1,1997,0.957,2,15,0.92,1,6,0,0,1,13.62615199,1.0,5.651975689924907,0.0002522010414751,5336.0
9402,3,1,4,0.858,2,92,0.743,2,6,0,0,0,8.574525455,1.0,5.651078957257515,0.0,5337.0
5101,3,1,2417,0.764,2,45,0.468,3,5,0,0,0,9.432439674,1.0,5.66261297744444,0.0020339285641093,5338.0
4804,1,1,684,0.986,2,82,0.667,2,4,1,1,1,3.939381726,2.0,5.651190962761353,0.0,5339.0
6592,2,1,1833,0.63,2,53,0.795,1,2,0,0,0,8.773303782,2.0,6.395895901031593,0.1162517366647322,5340.0
8719,1,0,2152,0.655,2,106,0.752,1,3,0,1,0,25.4396947,2.0,5.652367041032724,0.0,5341.0
6549,4,0,1172,0.616,2,79,0.839,2,6,0,1,0,38.11501977,3.0,5.653593194470535,0.0001724137931034,5342.0
9722,1,1,1938,0.772,2,90,0.801,2,3,0,1,0,25.0848127,2.0,5.652751995630223,0.0,5343.0
6389,4,0,889,0.91,2,65,0.722,3,2,0,0,0,4.419873215,1.0,5.653085429285252,1.8906212796110575e-05,5344.0
6152,1,1,2138,0.747,2,31,0.855,2,6,0,0,1,2.960055376,1.0,5.656859043297844,0.0005945113752694,5345.0
4380,4,0,2364,0.813,3,47,0.905,3,3,0,0,0,4.301520395,2.0,7.192134994459772,0.2139288399777049,5346.0
3640,3,1,1574,0.634,2,74,0.902,2,6,0,0,0,7.523017212,1.0,5.653829514590918,0.0,5347.0
6273,4,0,1053,0.601,3,54,0.579,3,5,0,0,1,16.63845467,2.0,6.783778942691838,0.1665543212398249,5348.0
6679,2,1,8,0.537,2,35,0.618,3,5,0,0,1,2.658198725,1.0,5.812152747239476,0.0271951554962976,5349.0
1434,3,1,1185,0.84,2,41,0.668,2,6,0,0,1,0.579515138,1.0,5.65795592701445,0.0006712248046226,5350.0
4386,2,1,924,0.548,2,27,0.871,3,4,0,0,0,10.1592999,1.0,5.750631077744646,0.0167595496719685,5351.0
4114,3,1,2517,0.701,2,63,0.666,1,6,0,1,1,10.11094608,1.0,5.654396700322121,0.0,5352.0
853,4,0,1395,0.713,2,97,0.801,2,3,0,0,1,13.78077908,1.0,5.654417196142686,0.0,5353.0
6567,4,0,1327,0.84,2,41,0.413,2,6,0,0,1,9.397562081,1.0,5.654601172754354,2.3210739571185465e-05,5354.0
3309,5,0,1669,0.953,2,83,0.872,3,2,0,0,0,31.00593772,3.0,7.171786593947185,0.2115589411154576,5355.0
4471,4,0,2517,0.797,3,72,0.864,3,1,0,0,1,8.783310764,2.0,6.295368843510487,0.1016596825632394,5356.0
2245,2,1,2176,0.617,2,74,0.788,1,4,0,0,1,3.803007145,1.0,5.656014969430854,0.0,5357.0
2271,4,0,1364,0.678,2,82,0.9,2,2,0,0,0,8.585548991,1.0,5.656611296091074,0.0,5358.0
2090,4,0,1967,1.029,2,63,0.628,2,5,0,0,0,3.868009947,1.0,5.65668065768567,0.0,5359.0
8146,3,1,921,0.355,2,28,0.481,2,3,0,1,0,25.0848127,2.0,6.066678868625522,0.0675695504369757,5360.0
6468,4,0,836,0.587,2,70,0.536,2,4,0,0,1,17.84161065,1.0,5.657958433324296,0.0002017872889562,5361.0
656,4,0,989,0.594,2,76,0.748,3,5,0,0,0,20.00075307,1.0,5.666073777558646,0.0015743632991662,5362.0
1760,4,0,17,0.6,3,101,0.671,3,2,0,0,0,1.99734308,2.0,7.65318134733459,0.2607755772044313,5363.0
1661,4,0,2209,0.587,2,64,0.678,3,5,0,0,0,24.49207378,2.0,5.662729213222293,0.0008407339378714,5364.0
2212,1,0,2448,0.604,2,46,0.764,3,6,0,0,0,8.701727148,1.0,5.674622998462886,0.0028560506685771,5365.0
2707,1,1,772,0.697,2,82,0.443,2,5,0,0,0,5.620106116,1.0,5.659044112543314,0.0,5366.0
8339,3,1,841,0.676,2,39,1.555,2,6,0,0,0,12.0291066,2.0,5.6622774071013895,0.0005522625994491,5367.0
7469,4,0,1692,0.795,2,70,0.712,3,3,0,0,0,2.227358448,1.0,5.659495721579356,1.8906212796110575e-05,5368.0
710,1,1,870,0.524,2,32,0.566,3,4,0,1,0,25.65760776,2.0,5.987350864720303,0.0547368674757215,5369.0
9893,1,1,1389,0.752,2,73,0.873,2,3,0,1,0,7.283405227,1.0,5.661292477198625,0.0,5370.0
2585,3,1,688,0.634,2,67,1.04,3,4,0,1,1,5.342368246,1.0,5.678406776257056,0.0029188107489994,5371.0
903,2,1,2034,0.634,2,64,0.841,1,6,0,0,1,2.307374397,1.0,5.662012025315697,0.0,5372.0
2850,1,0,0,1.038,2,58,0.893,3,3,0,1,0,25.65760776,2.0,5.833566392207075,0.0293419083414446,5373.0
2451,4,0,1003,0.682,3,84,0.833,3,2,0,0,1,5.761908468,2.0,6.931301282939107,0.1830225332372758,5374.0
7240,4,0,1862,0.76,2,113,0.766,3,2,0,1,0,25.0848127,2.0,5.66311280907517,1.8906212796110575e-05,5375.0
3305,4,0,0,0.802,3,71,0.601,3,2,1,1,0,14.08453673,2.0,7.196919177750159,0.2130968418629496,5376.0
1718,4,0,1496,0.683,3,120,0.884,3,2,0,0,0,2.640227068,1.0,5.838708661860315,0.029711873117417,5377.0
116,2,1,2280,0.847,2,73,0.778,1,6,0,0,0,9.386969417,1.0,5.665811759256304,0.0,5378.0
7200,1,0,10,0.856,2,84,0.64,2,4,0,0,0,7.489523557,1.0,5.665953936779707,0.0,5379.0
2698,4,0,25,0.818,3,81,0.458,3,2,0,0,1,7.466553492,2.0,6.451638357125059,0.1216882723741851,5380.0
728,3,1,780,0.392,2,41,0.595,2,5,0,0,0,7.643650459,1.0,5.67520953390435,0.0014902998236331,5381.0
4788,4,1,1330,0.604,2,29,0.606,3,5,0,0,1,9.434811144,1.0,5.685321520523717,0.0032316680186266,5382.0
1217,4,0,671,1.14,2,65,0.638,2,4,0,0,0,25.3124213,2.0,5.66699650375549,0.0,5383.0
1602,3,1,2517,0.722,2,66,0.834,2,4,1,1,1,3.939381726,2.0,5.667179039615933,0.0,5384.0
922,4,0,905,0.58,2,87,0.801,3,2,0,0,0,5.109122306,1.0,5.756501530512876,0.0154416137956481,5385.0
2033,1,1,1976,0.591,2,42,0.869,3,3,0,0,0,3.358801162,1.0,5.933552866612384,0.0447693051980037,5386.0
4463,1,1,1419,0.7,2,87,0.699,1,3,0,0,0,8.076199266,1.0,5.66798595367466,0.0,5387.0
7342,3,1,1652,0.736,2,89,0.757,2,2,0,1,0,7.244791656,1.0,5.668167913673862,0.0,5388.0
1129,4,0,2517,0.692,3,65,0.646,3,3,0,0,0,1.45740852,2.0,7.608843928180221,0.2549752310918778,5389.0
6794,1,1,629,0.468,1,85,0.691,2,2,0,0,0,2.911809406,1.0,5.809196498725649,0.024135038010038,5390.0
4654,4,0,1682,0.612,2,75,0.617,3,2,0,0,0,10.06731691,1.0,5.669307115381,4.32964566985496e-05,5391.0
6322,3,1,1271,0.754,2,62,0.781,2,6,0,1,0,7.244791656,1.0,5.669965899285727,0.0,5392.0
2058,1,1,2100,0.747,2,30,0.743,2,6,0,0,0,4.154055309,1.0,5.670178143068779,2.211773978867012e-05,5393.0
5003,4,0,866,0.918,2,72,0.52,3,2,0,1,0,4.749289363,1.0,5.670923248040798,0.0001256165562545,5394.0
1890,1,0,644,0.438,2,59,0.825,2,5,0,1,0,25.65760776,2.0,6.019966593644719,0.0579669399228222,5395.0
5222,3,1,1368,0.766,2,46,0.774,2,6,0,0,1,2.402985716,1.0,5.671613319293583,0.0001045646299144,5396.0
103,2,1,985,0.551,2,55,0.762,3,6,0,0,1,3.852542756,1.0,5.752451752464671,0.0140719393150187,5397.0
836,4,0,0,0.721,2,86,0.659,3,2,0,0,0,9.140968232,1.0,5.672097265378575,3.37430080483361e-05,5398.0
6165,4,0,1075,0.887,2,80,0.936,2,5,0,0,1,14.04483444,1.0,5.673361760308779,0.0,5399.0
1829,4,0,30,0.955,2,73,0.736,2,4,0,0,0,8.690675762,1.0,5.67452874590498,0.0,5400.0
593,4,0,524,0.605,2,60,0.51,2,5,0,0,0,8.039746231,1.0,5.741073283554901,0.011540600102292,5401.0
4830,4,0,951,0.632,2,76,0.653,3,5,0,0,0,9.593369452,1.0,5.675155849136122,1.8906212796110575e-05,5402.0
1879,2,1,1097,0.697,2,54,0.58,2,6,0,0,1,4.44854152,1.0,5.675689646819809,6.527559301108567e-05,5403.0
3362,5,0,2477,0.775,2,73,0.679,3,2,0,1,0,13.58724099,1.0,5.7300308322988425,0.009476139362073,5404.0
4758,1,1,1872,1.051,2,57,0.844,2,4,0,0,0,4.26806734,1.0,5.677279654611102,0.0002267694590975,5405.0
2520,4,0,0,0.762,2,87,0.605,3,5,1,0,0,14.23581903,1.0,5.67679570532762,3.37430080483361e-05,5406.0
489,4,0,856,0.71,3,68,0.781,2,5,0,0,1,2.888214677,1.0,5.717919815390757,0.0072027187120115,5407.0
6276,1,1,39,0.756,2,68,0.885,1,4,0,0,0,6.47803768,1.0,5.67710833296597,0.0,5408.0
84,3,1,1338,0.778,2,93,0.696,2,3,0,0,0,2.515941259,1.0,5.677240065440656,0.0,5409.0
1356,4,0,1350,0.667,2,78,0.843,3,5,0,0,1,16.25042345,1.0,5.678251537284024,1.8906212796110575e-05,5410.0
9882,5,1,1555,0.643,3,65,0.792,3,2,0,0,0,3.059142146,2.0,7.512114747646227,0.2440721227603242,5411.0
2230,3,1,1215,0.759,2,34,0.522,3,6,0,1,0,30.43571494,2.0,5.682969928707162,0.0007487501298661,5412.0
2137,4,0,0,0.728,2,92,0.706,2,3,0,0,1,3.744211106,1.0,5.679056652934967,0.0,5413.0
4202,2,1,1473,0.917,2,60,0.85,1,4,0,0,0,2.177490392,1.0,5.6806784601823415,0.0001590062223275,5414.0
3241,2,1,831,0.618,2,64,0.839,3,3,0,0,0,6.658777182,1.0,5.681240152896912,0.000194785609781,5415.0
9838,4,0,1364,0.489,2,30,0.671,3,3,0,0,0,7.853062825,2.0,6.538756800255623,0.1312924977758235,5416.0
9926,4,0,480,0.721,2,74,1.004,3,3,0,0,1,4.429568029,1.0,5.685136680240398,0.0008503142109183,5417.0
743,4,0,1586,0.674,3,85,0.631,2,2,0,0,0,4.272294362,1.0,5.703688530576065,0.0040461546080136,5418.0
6177,3,1,2517,0.756,2,30,0.749,1,6,0,0,1,6.000966389,1.0,5.706380407180614,0.0044420734302785,5419.0
5310,4,0,1414,0.934,2,74,0.755,3,2,0,0,0,3.988560314,1.0,5.681355412681691,1.8906212796110575e-05,5420.0
3531,4,0,1027,0.851,2,103,0.801,3,2,0,0,1,14.98159412,1.0,5.681487121638681,1.8906212796110575e-05,5421.0
23,3,1,1228,0.87,2,69,0.814,2,4,1,1,1,3.939381726,2.0,5.681763881360337,0.0,5422.0
2400,4,0,848,0.603,2,44,0.637,3,5,0,0,0,2.711593194,1.0,5.75208744952661,0.0121478140961653,5423.0
4452,1,0,1783,0.729,2,81,0.747,2,3,0,1,0,25.0848127,2.0,5.683007698042552,0.0,5424.0
525,2,1,1723,0.528,2,25,1.023,1,6,0,0,1,4.483993648,1.0,5.963469710336906,0.0468550463894006,5425.0
2839,2,1,2158,0.763,2,69,0.882,2,3,0,0,0,2.437772091,1.0,5.684088717929456,0.0,5426.0
6736,4,0,1368,0.68,3,68,0.648,2,4,0,0,0,2.758014935,1.0,5.830324240478051,0.0249678017768042,5427.0
5465,4,0,705,0.667,2,39,0.745,3,5,0,1,0,13.2983798,1.0,5.924706049362145,0.0404209437907409,5428.0
3584,2,1,1370,0.45,2,97,0.825,3,2,0,1,0,21.02663077,1.0,5.693202827632282,0.0013936222226447,5429.0
8361,3,1,13,0.713,2,68,0.587,2,6,0,0,0,9.260864969,1.0,5.6853658384262,0.0,5430.0
4622,4,0,1427,0.851,2,51,0.627,3,6,0,0,0,4.349559897,1.0,5.695830363350967,0.0018033041892124,5431.0
298,4,0,1195,0.733,2,81,0.52,2,5,0,0,0,8.244027434,1.0,5.686398945139626,0.0,5432.0
7129,3,1,1425,0.665,2,99,0.626,2,3,0,0,0,7.552356708,1.0,5.686969475881359,0.0,5433.0
5712,3,1,1369,0.672,2,74,0.788,2,3,0,0,0,9.228541378,1.0,5.687034111468904,0.0,5434.0
6994,4,0,2100,0.665,3,63,0.726,3,2,0,0,0,21.70463247,3.0,9.469139168867478,0.3992810518012529,5435.0
9325,0,1,1612,0.77,2,79,0.687,3,3,0,0,1,3.053051885,1.0,5.71225925951381,0.0041944444444444,5436.0
7038,0,1,0,0.785,2,72,0.845,3,2,0,0,0,22.00836623,2.0,6.288901884717143,0.0954421251931288,5437.0
5317,4,0,1195,0.67,2,87,0.621,2,1,0,0,1,12.57757672,2.0,5.688817118418809,0.0,5438.0
5364,3,1,38,0.587,2,88,0.848,2,3,0,0,0,8.652939108,1.0,5.702622664669264,0.0023799385494605,5439.0
1461,4,0,703,0.661,2,76,0.699,2,3,0,0,0,12.56496553,2.0,5.689576122762626,0.0,5440.0
6770,1,0,1027,0.864,2,86,0.595,2,3,0,0,0,7.335108659,1.0,5.690946678478256,0.0,5441.0
2695,4,0,2514,0.669,2,70,0.814,3,6,0,0,0,7.989074029,1.0,5.6912257445226295,1.8906212796110575e-05,5442.0
6889,3,1,1720,0.523,2,65,0.719,3,4,0,0,0,2.44159656,1.0,5.725732837250562,0.0059624381194872,5443.0
729,4,0,2116,1.051,2,69,0.713,2,4,0,0,1,8.567552676,1.0,5.691735162586889,0.0,5444.0
6725,2,1,1538,0.718,2,24,0.524,2,5,0,0,0,3.654350515,1.0,5.700803616431776,0.0015115609390764,5445.0
408,3,1,419,0.495,2,58,1.017,3,6,0,0,1,7.604100699,2.0,6.490662813026675,0.1229683830226287,5446.0
4466,4,0,1190,0.814,2,79,0.715,3,3,0,0,0,1.97389974,1.0,5.693084016412118,1.8906212796110575e-05,5447.0
5344,3,1,1648,0.685,2,35,0.824,3,6,0,1,0,53.76325575,3.0,5.715542370038622,0.0039432414229914,5448.0
8731,3,1,2377,0.809,2,69,0.588,1,4,0,0,0,9.136440153,1.0,5.693262521040114,0.0,5449.0
7901,4,0,1474,0.815,3,82,0.736,2,4,0,0,0,2.144182185,1.0,5.727666067546057,0.0058526288987217,5450.0
1006,2,1,660,0.644,2,32,0.578,2,6,0,0,1,16.29589997,1.0,5.697341667148492,0.0005160831747453,5451.0
2723,4,0,2234,0.759,2,74,0.846,3,6,0,0,0,1.869335737,1.0,5.69468613609046,1.8906212796110575e-05,5452.0
4040,3,1,50,0.797,2,107,0.637,2,2,0,0,0,7.567626287,1.0,5.695327761500251,0.0,5453.0
9216,3,1,0,0.717,2,66,0.823,2,6,0,1,0,5.152820275,1.0,5.695521633128616,0.0,5454.0
1065,3,1,1215,0.64,2,28,0.578,3,5,0,0,1,4.17866514,1.0,5.706018876537155,0.0017502032745214,5455.0
4944,1,1,0,0.589,2,20,0.581,3,4,0,0,0,3.935719866,1.0,5.851764623653451,0.0265695763811217,5456.0
586,4,0,2134,0.641,2,60,0.665,3,6,0,0,0,2.513673046,1.0,5.734109404903758,0.0065894782706886,5457.0
659,3,1,850,0.438,2,40,0.85,3,5,0,0,1,1.091526154,1.0,5.728376939296111,0.0055613592551577,5458.0
